458
214
0.404902 0.306933 0.346267 93.960468
0.411523 0.305859 0.354971 95.401807
0.418125 0.305013 0.363716 96.953573
0.424697 0.304362 0.372498 98.324149
0.431224 0.303873 0.381325 99.573731
0.437700 0.303567 0.390198 101.131133
0.444121 0.303454 0.399116 102.852023
0.450475 0.303491 0.408081 104.657943
0.456751 0.303654 0.417100 106.538637
0.462941 0.303914 0.426176 108.668086
0.469049 0.304254 0.435305 111.175195
0.475088 0.304653 0.444477 113.510083
0.481071 0.305032 0.453687 115.104360
0.487000 0.305371 0.462933 116.147126
0.492871 0.305729 0.472215 117.249233
0.498680 0.306148 0.481534 118.266184
0.504421 0.306622 0.490892 119.087908
0.510088 0.307153 0.500292 119.879914
0.515677 0.307759 0.509735 121.098552
0.521182 0.308453 0.519220 122.962503
0.526601 0.309223 0.528749 125.534989
0.531934 0.310030 0.538323 128.642593
0.537200 0.310831 0.547935 131.638774
0.542444 0.311617 0.557560 134.643879
0.547700 0.312376 0.567180 137.216267
0.552953 0.313058 0.576809 138.379993
0.558149 0.313669 0.586472 139.404408
0.563244 0.314287 0.596189 141.162701
0.568236 0.314892 0.605960 142.848414
0.573152 0.315441 0.615773 143.853881
0.578018 0.315914 0.625614 144.450058
0.582854 0.316316 0.635474 144.906520
0.587664 0.316659 0.645348 145.225024
0.592451 0.316949 0.655236 145.514296
0.597216 0.317193 0.665135 145.715300
0.601959 0.317393 0.675045 145.866850
0.606681 0.317551 0.684967 145.930738
0.611382 0.317668 0.694899 145.880956
0.616067 0.317745 0.704839 145.718057
0.620742 0.317786 0.714784 145.516430
0.625416 0.317799 0.724729 145.400659
0.630097 0.317791 0.734672 145.291342
0.634777 0.317760 0.744614 145.252797
0.639439 0.317710 0.754565 145.383772
0.644064 0.317629 0.764533 145.254476
0.648646 0.317487 0.774520 144.328081
0.653186 0.317278 0.784525 143.136215
0.657693 0.317045 0.794545 142.310771
0.662188 0.316798 0.804570 141.546440
0.666687 0.316537 0.814592 140.939956
0.671201 0.316280 0.824608 140.576447
0.675737 0.316022 0.834614 140.155506
0.680289 0.315770 0.844612 140.056093
0.684851 0.315540 0.854607 140.561537
0.689421 0.315324 0.864598 141.162878
0.694002 0.315100 0.874585 141.650340
0.698593 0.314860 0.884566 142.212904
0.703196 0.314599 0.894541 142.783234
0.707820 0.314300 0.904505 143.164857
0.712473 0.313937 0.914454 143.136576
0.717155 0.313505 0.924386 142.902899
0.721867 0.313001 0.934301 142.530820
0.726613 0.312426 0.944195 142.024442
0.731404 0.311778 0.954064 141.372312
0.736249 0.311058 0.963901 140.510367
0.741161 0.310268 0.973699 139.679087
0.746158 0.309415 0.983449 138.746010
0.751244 0.308495 0.993147 137.563566
0.756417 0.307499 1.002791 135.955904
0.761663 0.306425 1.012387 133.962905
0.766975 0.305284 1.021939 131.994278
0.772349 0.304100 1.031450 130.418112
0.777797 0.302871 1.040915 128.655076
0.783330 0.301581 1.050321 126.483970
0.788957 0.300224 1.059662 124.078879
0.794674 0.298811 1.068939 121.625489
0.800478 0.297348 1.078155 119.140601
0.806366 0.295841 1.087311 116.592720
0.812342 0.294297 1.096402 114.207879
0.818409 0.292720 1.105428 111.915154
0.824568 0.291107 1.114385 109.637959
0.830819 0.289459 1.123272 107.295520
0.837163 0.287778 1.132086 105.058343
0.843601 0.286074 1.140826 103.008653
0.850131 0.284347 1.149494 100.972534
0.856752 0.282595 1.158089 98.934991
0.863458 0.280815 1.166610 96.833693
0.870249 0.279008 1.175058 94.757372
0.877121 0.277177 1.183436 92.802344
0.884073 0.275329 1.191744 91.019599
0.891103 0.273464 1.199981 89.391130
0.898208 0.271580 1.208150 87.842991
0.905377 0.269662 1.216255 86.235975
0.912598 0.267691 1.224300 84.416898
0.919865 0.265658 1.232289 82.347591
0.927174 0.263569 1.240224 80.188379
0.934527 0.261441 1.248109 78.155746
0.941925 0.259297 1.255946 76.314980
0.949364 0.257147 1.263743 74.620201
0.956837 0.254992 1.271506 72.994419
0.964338 0.252830 1.279241 71.342730
0.971862 0.250670 1.286954 69.752017
0.979403 0.248522 1.294652 68.318852
0.986959 0.246401 1.302345 67.065559
